model,lambda_c,fold,strategy,n_interventions,accuracy,run_id,run_name,source_summary_key
GCCEM,1.0,1,random,6,0.8532818532818532,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,7,0.8544800958594062,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,8,0.8555452003727866,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,9,0.8570097190786846,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,10,0.8590067900412728,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,11,0.8588736519771003,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,12,0.8608707229396885,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,13,0.862468379709759,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,14,0.8637997603514845,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,15,0.865397417121555,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,16,0.866595659699108,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,17,0.8664625216349354,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,0,0.8351750765543869,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,1,0.8355744907469045,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,2,0.8351750765543869,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,3,0.8362401810677673,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,4,0.8371721475169751,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,5,0.8378378378378378,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,6,0.8383703900945281,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,7,0.8385035281587006,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,8,0.8386366662228731,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,9,0.8387698042870456,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,10,0.8394354946079085,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,11,0.8399680468645986,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,12,0.8401011849287712,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,13,0.8403674610571162,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,14,0.8399680468645986,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,15,0.8409000133138064,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,16,0.8428970842763946,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,2,random,17,0.8438290507256024,qp2gtokh,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,0,0.8295832778591399,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,1,0.8294501397949674,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,2,0.8302489681800027,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,3,0.8309146585008654,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,4,0.8317134868859006,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,5,0.8321129010784183,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,6,0.8331780055917987,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,7,0.8331780055917987,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,8,0.834243110105179,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,9,0.8347756623618693,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,10,0.8349088004260418,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,11,0.835441352682732,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,12,0.8361070430035947,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,13,0.8373052855811477,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,14,0.8383703900945281,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,15,0.8389029423512182,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,16,0.8386366662228731,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,3,random,17,0.8393023565437359,hje24eyn,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,0,0.8313140726933831,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,1,0.8307815204366928,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,2,0.8311809346292105,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,3,0.8309146585008654,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,4,0.8318466249500732,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,5,0.8322460391425909,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,6,0.832778591399281,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,7,0.8329117294634536,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,8,0.8333111436559713,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,9,0.8334442817201438,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,10,0.8337105578484889,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,11,0.8341099720410066,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,12,0.8351750765543869,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,13,0.8350419384902144,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,14,0.8347756623618693,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,15,0.8362401810677673,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,16,0.8379709759020104,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,4,random,17,0.8381041139661829,psn46me4,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,0,0.8475569165224338,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,1,0.8492877113566769,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,2,0.8506190919984024,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,3,0.8514179203834377,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,4,0.8531487152176808,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,5,0.8538144055385435,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,6,0.8540806816668886,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,7,0.8559446145653042,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,8,0.856876581014512,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,9,0.8579416855278924,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,10,0.8592730661696178,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,11,0.8612701371322061,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,12,0.8632672080947943,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,13,0.863666622287312,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,14,0.8644654506723473,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,15,0.8663293835707628,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,16,0.8687258687258688,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,5,random,17,0.8703235254959393,y66t8xvl,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
